"sample_name","replicate","pool","batch","peak","RT_t0","RT_t24","Area_t0","Area_t24","metric","value","median_value","iqr_value"
"P150","1","p1","b2","vorinostat",13.4,13.4,10.6,10.4,"relative_removal",1.88679245283018,-1.16279069767441,8.29633740288568
"P150","1","p2","b2","acetylsulfamethoxazole",13.8,14,18.3,18,"relative_removal",1.63934426229509,1.6218111685807,0.0175330937143858
"P150","1","p2","b2","atorvastatin",20.9,21.2,18.5,18.4,"relative_removal",0.540540540540548,0.540540540540548,8.25428194993412
"P150","1","p2","b2","propanil",19,19.2,15.3,9.4,"relative_removal",38.562091503268,38.562091503268,7.54378980891719
"P150","2","p1","b2","diuron",17.8,17.7,7.1,13.4,"relative_removal",-88.7323943661972,-27.4074074074074,44.559995632711
"P150","2","p1","b2","vorinostat",13.4,13.4,6.8,7.8,"relative_removal",-14.7058823529412,-1.16279069767441,8.29633740288568
"P150","2","p2","b2","atorvastatin",20.9,20.9,23,19.9,"relative_removal",13.4782608695652,0.540540540540548,8.25428194993412
"P150","2","p2","b2","propanil",18.9,19,19.2,10.8,"relative_removal",43.75,38.562091503268,7.54378980891719
"P150","3","p1","b2","diuron",17.7,17.7,13.5,17.2,"relative_removal",-27.4074074074074,-27.4074074074074,44.559995632711
"P150","3","p1","b2","vorinostat",13.4,13.4,8.6,8.7,"relative_removal",-1.16279069767441,-1.16279069767441,8.29633740288568
"P150","3","p2","b2","acetylsulfamethoxazole",13.8,13.8,18.7,18.4,"relative_removal",1.60427807486631,1.6218111685807,0.0175330937143858
"P150","3","p2","b2","atorvastatin",20.9,20.9,19.8,20.4,"relative_removal",-3.03030303030302,0.540540540540548,8.25428194993412
"P150","3","p2","b2","propanil",18.9,19,15.7,11.2,"relative_removal",28.6624203821656,38.562091503268,7.54378980891719
"P151","1","p1","b2","diuron",17.7,17.8,24.9,25.8,"relative_removal",-3.61445783132531,-33.0708661417323,27.7626635574556
"P151","1","p1","b2","vorinostat",13.4,NA,10.4,0,"relative_removal",100,100,0
"P151","1","p2","b2","acetylsulfamethoxazole",13.8,14,18.6,18,"relative_removal",3.22580645161291,3.22580645161291,2.55102040816326
"P151","1","p2","b2","atorvastatin",20.9,21.2,18.5,20.5,"relative_removal",-10.8108108108108,-3.06748466257669,10.9891617505831
"P151","1","p2","b2","propanil",19,19.2,15,13,"relative_removal",13.3333333333333,58.3333333333333,22.8070175438596
"P151","2","p1","b2","diuron",17.7,17.7,9.3,14.8,"relative_removal",-59.1397849462366,-33.0708661417323,27.7626635574556
"P151","2","p1","b2","vorinostat",13.4,NA,7.9,0,"relative_removal",100,100,0
"P151","2","p2","b2","acetylsulfamethoxazole",13.8,13.8,19.6,18.6,"relative_removal",5.10204081632653,3.22580645161291,2.55102040816326
"P151","2","p2","b2","atorvastatin",20.9,20.9,16.3,16.8,"relative_removal",-3.06748466257669,-3.06748466257669,10.9891617505831
"P151","2","p2","b2","propanil",19,19,9.5,3.9,"relative_removal",58.9473684210526,58.3333333333333,22.8070175438596
"P151","3","p1","b2","diuron",17.7,17.7,12.7,16.9,"relative_removal",-33.0708661417323,-33.0708661417323,27.7626635574556
"P151","3","p1","b2","vorinostat",13.4,NA,8.3,0,"relative_removal",100,100,0
"P151","3","p2","b2","acetylsulfamethoxazole",13.8,13.8,18.4,18.4,"relative_removal",0,3.22580645161291,2.55102040816326
"P151","3","p2","b2","atorvastatin",20.9,20.9,19.7,17.5,"relative_removal",11.1675126903553,-3.06748466257669,10.9891617505831
"P151","3","p2","b2","propanil",19,19,15.6,6.5,"relative_removal",58.3333333333333,58.3333333333333,22.8070175438596
"P152","1","p1","b3","diuron",17.7,17.7,26.1,26.4,"relative_removal",-1.14942528735631,4.06976744186046,11.5503223997757
"P152","1","p1","b3","vorinostat",13.4,13.4,10.6,10.7,"relative_removal",-0.943396226415091,2.24719101123597,6.08394301116674
"P152","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.4,18.9,"relative_removal",-2.71739130434783,4.85436893203883,4.52942735949099
"P152","1","p2","b3","atorvastatin",20.9,21.2,20.4,21.3,"relative_removal",-4.41176470588236,-1.16959064327485,6.80047694753577
"P152","1","p2","b3","propanil",19,19.2,17.7,11.1,"relative_removal",37.2881355932203,37.2881355932203,9.28434948758034
"P152","2","p1","b3","diuron",17.5,17.5,20.5,16,"relative_removal",21.9512195121951,4.06976744186046,11.5503223997757
"P152","2","p1","b3","vorinostat",13.2,13.3,9.8,8.7,"relative_removal",11.2244897959184,2.24719101123597,6.08394301116674
"P152","2","p2","b3","acetylsulfamethoxazole",13.8,13.9,20.6,19.6,"relative_removal",4.85436893203883,4.85436893203883,4.52942735949099
"P152","2","p2","b3","atorvastatin",20.9,21.1,18.5,16.8,"relative_removal",9.18918918918919,-1.16959064327485,6.80047694753577
"P152","2","p2","b3","propanil",18.9,19.1,11.4,6.8,"relative_removal",40.3508771929825,37.2881355932203,9.28434948758034
"P152","3","p1","b3","diuron",17.5,17.5,17.2,16.5,"relative_removal",4.06976744186046,4.06976744186046,11.5503223997757
"P152","3","p1","b3","vorinostat",13.3,13.3,8.9,8.7,"relative_removal",2.24719101123597,2.24719101123597,6.08394301116674
"P152","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.5,19.2,"relative_removal",6.34146341463415,4.85436893203883,4.52942735949099
"P152","3","p2","b3","atorvastatin",21.1,21.1,17.1,17.3,"relative_removal",-1.16959064327485,-1.16959064327485,6.80047694753577
"P152","3","p2","b3","propanil",19.1,19.1,10.1,7.9,"relative_removal",21.7821782178218,37.2881355932203,9.28434948758034
"P153","1","p1","b3","diuron",17.7,17.8,26,16.8,"relative_removal",35.3846153846154,7.6923076923077,27.9285281647486
"P153","1","p1","b3","vorinostat",13.4,13.4,10.6,8.7,"relative_removal",17.9245283018868,11.9565217391304,8.38086880210619
"P153","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.9,19.2,"relative_removal",-1.58730158730159,3.48258706467663,5.46654798991248
"P153","1","p2","b3","atorvastatin",20.9,21.2,20.6,18.6,"relative_removal",9.70873786407767,7.82122905027932,6.66159784770148
"P153","1","p2","b3","propanil",19,19.2,17.6,9.2,"relative_removal",47.7272727272727,26.5957446808511,12.3251748251748
"P153","2","p1","b3","diuron",17.5,17.5,14.3,13.2,"relative_removal",7.6923076923077,7.6923076923077,27.9285281647486
"P153","2","p1","b3","vorinostat",13.2,13.3,9.2,8.1,"relative_removal",11.9565217391304,11.9565217391304,8.38086880210619
"P153","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,21.4,19.4,"relative_removal",9.34579439252337,3.48258706467663,5.46654798991248
"P153","2","p2","b3","atorvastatin",21.1,21.1,17.9,16.5,"relative_removal",7.82122905027932,7.82122905027932,6.66159784770148
"P153","2","p2","b3","propanil",19.1,19.1,9.4,6.9,"relative_removal",26.5957446808511,26.5957446808511,12.3251748251748
"P153","3","p1","b3","diuron",17.5,17.5,12.7,15.3,"relative_removal",-20.4724409448819,7.6923076923077,27.9285281647486
"P153","3","p1","b3","vorinostat",13.3,13.3,8.6,8.5,"relative_removal",1.16279069767441,11.9565217391304,8.38086880210619
"P153","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.1,19.4,"relative_removal",3.48258706467663,3.48258706467663,5.46654798991248
"P153","3","p2","b3","atorvastatin",21.1,21.1,16.6,17.2,"relative_removal",-3.61445783132529,7.82122905027932,6.66159784770148
"P153","3","p2","b3","propanil",19.1,19.1,10.4,8,"relative_removal",23.0769230769231,26.5957446808511,12.3251748251748
"P154","1","p1","b3","diuron",17.7,17.8,26,16.4,"relative_removal",36.9230769230769,-15.7894736842105,32.991452991453
"P154","1","p1","b3","vorinostat",13.4,13.4,10.5,8.7,"relative_removal",17.1428571428571,-2.35294117647058,9.79094076655053
"P154","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.2,19,"relative_removal",-4.3956043956044,3.88349514563107,7.2903947903948
"P154","1","p2","b3","atorvastatin",20.9,21.2,20.3,18.5,"relative_removal",8.86699507389163,0,9.9213024149946
"P154","1","p2","b3","propanil",19,19.2,17.7,9.9,"relative_removal",44.0677966101695,20.2247191011236,13.7814711206187
"P154","2","p1","b3","diuron",17.5,17.5,11.7,15.1,"relative_removal",-29.0598290598291,-15.7894736842105,32.991452991453
"P154","2","p1","b3","vorinostat",13.3,13.3,8.5,8.7,"relative_removal",-2.35294117647058,-2.35294117647058,9.79094076655053
"P154","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,21.6,19.4,"relative_removal",10.1851851851852,3.88349514563107,7.2903947903948
"P154","2","p2","b3","atorvastatin",21.1,21.1,16.5,16.5,"relative_removal",0,0,9.9213024149946
"P154","2","p2","b3","propanil",19.1,19.1,8.9,7.1,"relative_removal",20.2247191011236,20.2247191011236,13.7814711206187
"P154","3","p1","b3","diuron",17.5,17.5,13.3,15.4,"relative_removal",-15.7894736842105,-15.7894736842105,32.991452991453
"P154","3","p1","b3","vorinostat",13.3,13.2,8.2,8.4,"relative_removal",-2.43902439024392,-2.35294117647058,9.79094076655053
"P154","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.6,19.8,"relative_removal",3.88349514563107,3.88349514563107,7.2903947903948
"P154","3","p2","b3","atorvastatin",21.1,21.1,16.4,18.2,"relative_removal",-10.9756097560976,0,9.9213024149946
"P154","3","p2","b3","propanil",19.1,19.1,10.3,8.6,"relative_removal",16.504854368932,20.2247191011236,13.7814711206187
"P156","1","p1","b3","diuron",17.7,17.7,25.9,16.6,"relative_removal",35.9073359073359,1.89873417721519,20.5656082521754
"P156","1","p1","b3","vorinostat",13.4,13.4,10.6,8.6,"relative_removal",18.8679245283019,3.44827586206895,9.43396226415094
"P156","1","p2","b3","acetylsulfamethoxazole",13.8,NA,17.9,0,"relative_removal",100,100,0
"P156","1","p2","b3","atorvastatin",20.9,21.2,19.6,18,"relative_removal",8.16326530612245,5.11363636363637,10.2166019782146
"P156","1","p2","b3","propanil",19,19.7,15.5,0.2,"relative_removal",98.7096774193548,98.7096774193548,0.442176870748298
"P156","2","p1","b3","diuron",17.5,17.5,13.4,14.1,"relative_removal",-5.22388059701492,1.89873417721519,20.5656082521754
"P156","2","p1","b3","vorinostat",13.3,13.3,8.4,8.4,"relative_removal",0,3.44827586206895,9.43396226415094
"P156","2","p2","b3","acetylsulfamethoxazole",13.9,NA,18.5,0,"relative_removal",100,100,0
"P156","2","p2","b3","atorvastatin",21.1,21.1,17.6,16.7,"relative_removal",5.11363636363637,5.11363636363637,10.2166019782146
"P156","2","p2","b3","propanil",19.1,19.6,10.5,0.2,"relative_removal",98.0952380952381,98.7096774193548,0.442176870748298
"P156","3","p1","b3","diuron",17.5,17.5,15.8,15.5,"relative_removal",1.89873417721519,1.89873417721519,20.5656082521754
"P156","3","p1","b3","vorinostat",13.3,13.3,8.7,8.4,"relative_removal",3.44827586206895,3.44827586206895,9.43396226415094
"P156","3","p2","b3","acetylsulfamethoxazole",13.9,NA,19.1,0,"relative_removal",100,100,0
"P156","3","p2","b3","atorvastatin",21.1,21.1,16.3,18.3,"relative_removal",-12.2699386503067,5.11363636363637,10.2166019782146
"P156","3","p2","b3","propanil",19.1,19.6,9.8,0.1,"relative_removal",98.9795918367347,98.7096774193548,0.442176870748298
"P157","1","p1","b3","diuron",17.7,17.8,23.1,24.7,"relative_removal",-6.92640692640692,-7.0063694267516,3.52980352980353
"P157","1","p1","b3","vorinostat",13.4,13.4,10.3,10.4,"relative_removal",-0.970873786407763,-1.16279069767441,0.691033695031408
"P157","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.7,19,"relative_removal",-1.60427807486631,4.47761194029852,3.92713903743316
"P157","1","p2","b3","atorvastatin",20.9,21.2,19.5,19,"relative_removal",2.56410256410256,0,3.70629370629371
"P157","1","p2","b3","propanil",19,19.2,16.3,10.2,"relative_removal",37.4233128834356,27.027027027027,9.66910325022843
"P157","2","p1","b3","diuron",17.5,17.5,14.3,16.3,"relative_removal",-13.986013986014,-7.0063694267516,3.52980352980353
"P157","2","p1","b3","vorinostat",13.3,13.3,8.5,8.7,"relative_removal",-2.35294117647058,-1.16279069767441,0.691033695031408
"P157","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.8,19.5,"relative_removal",6.25,4.47761194029852,3.92713903743316
"P157","2","p2","b3","atorvastatin",21.1,21.1,16.5,17.3,"relative_removal",-4.84848484848485,0,3.70629370629371
"P157","2","p2","b3","propanil",19.1,19.1,9.4,7.7,"relative_removal",18.0851063829787,27.027027027027,9.66910325022843
"P157","3","p1","b3","diuron",17.5,17.5,15.7,16.8,"relative_removal",-7.0063694267516,-7.0063694267516,3.52980352980353
"P157","3","p1","b3","vorinostat",13.3,13.3,8.6,8.7,"relative_removal",-1.16279069767441,-1.16279069767441,0.691033695031408
"P157","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.1,19.2,"relative_removal",4.47761194029852,4.47761194029852,3.92713903743316
"P157","3","p2","b3","atorvastatin",21.1,21.1,17.2,17.2,"relative_removal",0,0,3.70629370629371
"P157","3","p2","b3","propanil",19.1,19.1,11.1,8.1,"relative_removal",27.027027027027,27.027027027027,9.66910325022843
"P161","1","p1","b3","diuron",17.7,17.7,25.7,16.4,"relative_removal",36.1867704280156,6.66666666666667,29.721292190752
"P161","1","p1","b3","vorinostat",13.4,13.4,10.5,8.6,"relative_removal",18.0952380952381,11.8279569892473,10.2524383247275
"P161","1","p2","b3","acetylsulfamethoxazole",13.8,NA,16.3,0,"relative_removal",100,100,0
"P161","1","p2","b3","atorvastatin",20.9,21.2,19.3,18.9,"relative_removal",2.07253886010364,0,3.07115315098205
"P161","1","p2","b3","propanil",19,19.7,12.6,0.2,"relative_removal",98.4126984126984,98.6666666666667,0.191241155096577
"P161","2","p1","b3","diuron",17.5,17.5,15,14,"relative_removal",6.66666666666667,6.66666666666667,29.721292190752
"P161","2","p1","b3","vorinostat",13.3,13.3,9.3,8.2,"relative_removal",11.8279569892473,11.8279569892473,10.2524383247275
"P161","2","p2","b3","acetylsulfamethoxazole",13.9,NA,17.7,0,"relative_removal",100,100,0
"P161","2","p2","b3","atorvastatin",21.1,21.1,17.4,17.4,"relative_removal",0,0,3.07115315098205
"P161","2","p2","b3","propanil",19.1,19.6,7.5,0.1,"relative_removal",98.6666666666667,98.6666666666667,0.191241155096577
"P161","3","p1","b3","diuron",17.5,17.5,12.9,15.9,"relative_removal",-23.2558139534884,6.66666666666667,29.721292190752
"P161","3","p1","b3","vorinostat",13.3,13.3,8.3,8.5,"relative_removal",-2.40963855421686,11.8279569892473,10.2524383247275
"P161","3","p2","b3","acetylsulfamethoxazole",13.9,NA,17.6,0,"relative_removal",100,100,0
"P161","3","p2","b3","atorvastatin",21.1,21.1,17.2,17.9,"relative_removal",-4.06976744186046,0,3.07115315098205
"P161","3","p2","b3","propanil",19.1,19.6,8.3,0.1,"relative_removal",98.7951807228916,98.6666666666667,0.191241155096577
"P162","1","p1","b3","diuron",17.7,17.7,25.7,17.1,"relative_removal",33.4630350194552,-19.0839694656489,35.3029460811562
"P162","1","p1","b3","vorinostat",13.4,NA,10.3,0,"relative_removal",100,100,0
"P162","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.7,18,"relative_removal",3.74331550802139,6.99999999999999,2.43456234168308
"P162","1","p2","b3","atorvastatin",20.9,21.2,19.3,22,"relative_removal",-13.9896373056995,-12.8048780487805,4.54083092278839
"P162","1","p2","b3","propanil",19,19.7,16.2,0.1,"relative_removal",99.3827160493827,98.1308411214953,0.733024691358011
"P162","2","p1","b3","diuron",17.5,17.5,10.5,14.4,"relative_removal",-37.1428571428571,-19.0839694656489,35.3029460811562
"P162","2","p1","b3","vorinostat",13.3,NA,7.4,0,"relative_removal",100,100,0
"P162","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.9,19.1,"relative_removal",8.61244019138755,6.99999999999999,2.43456234168308
"P162","2","p2","b3","atorvastatin",21.1,21.1,16.3,17.1,"relative_removal",-4.9079754601227,-12.8048780487805,4.54083092278839
"P162","2","p2","b3","propanil",19.1,19.6,9.6,0.2,"relative_removal",97.9166666666667,98.1308411214953,0.733024691358011
"P162","3","p1","b3","diuron",17.5,17.5,13.1,15.6,"relative_removal",-19.0839694656489,-19.0839694656489,35.3029460811562
"P162","3","p1","b3","vorinostat",13.3,NA,8.2,0,"relative_removal",100,100,0
"P162","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,20,18.6,"relative_removal",6.99999999999999,6.99999999999999,2.43456234168308
"P162","3","p2","b3","atorvastatin",21.1,21.1,16.4,18.5,"relative_removal",-12.8048780487805,-12.8048780487805,4.54083092278839
"P162","3","p2","b3","propanil",19.1,19.6,10.7,0.2,"relative_removal",98.1308411214953,98.1308411214953,0.733024691358011
"P163","1","p1","b3","diuron",17.7,17.8,25.6,16.7,"relative_removal",34.765625,-25,30.2033253205128
"P163","1","p1","b3","vorinostat",13.4,13.4,10.5,8.8,"relative_removal",16.1904761904762,-5.95238095238095,12.6406926406926
"P163","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.7,18.7,"relative_removal",0,1.49253731343284,1.77664974619289
"P163","1","p2","b3","atorvastatin",20.9,21.2,18.6,20.4,"relative_removal",-9.67741935483869,-5.52147239263803,2.48576850094876
"P163","1","p2","b3","propanil",19,19.2,15.6,11.3,"relative_removal",27.5641025641026,21.7821782178218,3.96062271062271
"P163","2","p1","b3","diuron",17.5,17.5,11.7,14.7,"relative_removal",-25.6410256410256,-25,30.2033253205128
"P163","2","p1","b3","vorinostat",13.3,13.3,7.7,8.4,"relative_removal",-9.09090909090909,-5.95238095238095,12.6406926406926
"P163","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.1,19.8,"relative_removal",1.49253731343284,1.49253731343284,1.77664974619289
"P163","2","p2","b3","atorvastatin",21.1,21.1,16.3,17.2,"relative_removal",-5.52147239263803,-5.52147239263803,2.48576850094876
"P163","2","p2","b3","propanil",19.1,19.1,10.1,7.9,"relative_removal",21.7821782178218,21.7821782178218,3.96062271062271
"P163","3","p1","b3","diuron",17.5,17.5,13.6,17,"relative_removal",-25,-25,30.2033253205128
"P163","3","p1","b3","vorinostat",13.3,13.3,8.4,8.9,"relative_removal",-5.95238095238095,-5.95238095238095,12.6406926406926
"P163","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,19.7,19,"relative_removal",3.55329949238578,1.49253731343284,1.77664974619289
"P163","3","p2","b3","atorvastatin",21.1,21.1,17,17.8,"relative_removal",-4.70588235294118,-5.52147239263803,2.48576850094876
"P163","3","p2","b3","propanil",19.1,19.1,11.2,9,"relative_removal",19.6428571428571,21.7821782178218,3.96062271062271
"P167","1","p1","b3","diuron",17.7,17.7,25.5,17.1,"relative_removal",32.9411764705882,-10.0671140939597,22.4856258292791
"P167","1","p1","b3","vorinostat",13.4,13.4,10.5,8.7,"relative_removal",17.1428571428571,5.74712643678161,8.57142857142857
"P167","1","p2","b3","acetylsulfamethoxazole",13.8,14,18.8,15.2,"relative_removal",19.1489361702128,31.0679611650486,8.6073500967118
"P167","1","p2","b3","atorvastatin",20.9,21.2,18.8,20,"relative_removal",-6.38297872340425,-5.35714285714285,3.48910840932118
"P167","1","p2","b3","propanil",19,19.2,15.8,10,"relative_removal",36.7088607594937,30.9278350515464,5.29136731668377
"P167","2","p1","b3","diuron",17.5,17.5,13.3,14.9,"relative_removal",-12.0300751879699,-10.0671140939597,22.4856258292791
"P167","2","p1","b3","vorinostat",13.3,13.3,8.7,8.2,"relative_removal",5.74712643678161,5.74712643678161,8.57142857142857
"P167","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,20.6,14.2,"relative_removal",31.0679611650486,31.0679611650486,8.6073500967118
"P167","2","p2","b3","atorvastatin",21.1,21.1,16.8,16.7,"relative_removal",0.595238095238104,-5.35714285714285,3.48910840932118
"P167","2","p2","b3","propanil",19.1,19.1,9.7,6.7,"relative_removal",30.9278350515464,30.9278350515464,5.29136731668377
"P167","3","p1","b3","diuron",17.5,17.5,14.9,16.4,"relative_removal",-10.0671140939597,-10.0671140939597,22.4856258292791
"P167","3","p1","b3","vorinostat",13.3,13.3,8.4,8.4,"relative_removal",0,5.74712643678161,8.57142857142857
"P167","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,19.8,12.6,"relative_removal",36.3636363636364,31.0679611650486,8.6073500967118
"P167","3","p2","b3","atorvastatin",21.1,21.1,16.8,17.7,"relative_removal",-5.35714285714285,-5.35714285714285,3.48910840932118
"P167","3","p2","b3","propanil",19.1,19.1,11.1,8.2,"relative_removal",26.1261261261261,30.9278350515464,5.29136731668377
"P168","1","p1","b3","diuron",17.7,17.8,25.5,17,"relative_removal",33.3333333333333,-11.71875,64.6505376344086
"P168","1","p1","b3","vorinostat",13.4,NA,8.3,0,"relative_removal",100,100,0
"P168","1","p2","b3","acetylsulfamethoxazole",13.8,14,20.7,21.1,"relative_removal",-1.93236714975846,2.71493212669684,2.53569030133663
"P168","1","p2","b3","atorvastatin",20.9,21.2,20.9,20.9,"relative_removal",0,0,3.7219970730609
"P168","1","p2","b3","propanil",19,19.2,17.6,15.9,"relative_removal",9.65909090909091,-13.2743362831858,15.3986511456024
"P168","2","p1","b3","diuron",17.5,17.5,12.8,14.3,"relative_removal",-11.71875,-11.71875,64.6505376344086
"P168","2","p1","b3","vorinostat",13.2,NA,5.9,0,"relative_removal",100,100,0
"P168","2","p2","b3","acetylsulfamethoxazole",13.9,13.9,22.3,21.6,"relative_removal",3.13901345291479,2.71493212669684,2.53569030133663
"P168","2","p2","b3","atorvastatin",21.1,21.1,18.9,18.8,"relative_removal",0.529100529100518,0,3.7219970730609
"P168","2","p2","b3","propanil",19.1,19.1,11.3,12.8,"relative_removal",-13.2743362831858,-13.2743362831858,15.3986511456024
"P168","3","p1","b3","diuron",17.5,17.5,12.4,24.3,"relative_removal",-95.9677419354839,-11.71875,64.6505376344086
"P168","3","p1","b3","vorinostat",13.3,NA,5.5,0,"relative_removal",100,100,0
"P168","3","p2","b3","acetylsulfamethoxazole",13.9,13.9,22.1,21.5,"relative_removal",2.71493212669684,2.71493212669684,2.53569030133663
"P168","3","p2","b3","atorvastatin",21.1,21.1,18.8,20.1,"relative_removal",-6.91489361702128,0,3.7219970730609
"P168","3","p2","b3","propanil",19.1,19.1,12.3,14.9,"relative_removal",-21.1382113821138,-13.2743362831858,15.3986511456024
"P180","1","p1","b4","diuron",17.7,17.7,21.9,25.3,"relative_removal",-15.5251141552512,30.0518134715026,31.0958904109589
"P180","1","p1","b4","vorinostat",13.4,13.4,9.7,10.2,"relative_removal",-5.15463917525773,2.19780219780219,9.94574064026045
"P180","1","p2","b4","acetylsulfamethoxazole",14,14,19,18.6,"relative_removal",2.10526315789473,1.06951871657754,0.788081314397106
"P180","1","p2","b4","atorvastatin",21.2,21.2,21.4,22.6,"relative_removal",-5.60747663551403,-5.23560209424084,4.7948887602349
"P180","1","p2","b4","propanil",19.2,19.2,18.1,17.5,"relative_removal",3.31491712707183,7.28476821192053,8.64404897415252
"P180","2","p1","b4","diuron",17.6,17.6,19.3,13.5,"relative_removal",30.0518134715026,30.0518134715026,31.0958904109589
"P180","2","p1","b4","vorinostat",13.3,13.3,9.1,8.9,"relative_removal",2.19780219780219,2.19780219780219,9.94574064026045
"P180","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,18.7,18.5,"relative_removal",1.06951871657754,1.06951871657754,0.788081314397106
"P180","2","p2","b4","atorvastatin",21.1,21.1,22.6,21.7,"relative_removal",3.98230088495576,-5.23560209424084,4.7948887602349
"P180","2","p2","b4","propanil",19.1,19.1,19.9,15.8,"relative_removal",20.6030150753769,7.28476821192053,8.64404897415252
"P180","3","p1","b4","diuron",17.6,17.6,21,11.2,"relative_removal",46.6666666666667,30.0518134715026,31.0958904109589
"P180","3","p1","b4","vorinostat",13.3,13.3,9.5,8.1,"relative_removal",14.7368421052632,2.19780219780219,9.94574064026045
"P180","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,18.9,18.8,"relative_removal",0.529100529100518,1.06951871657754,0.788081314397106
"P180","3","p2","b4","atorvastatin",21.1,21.1,19.1,20.1,"relative_removal",-5.23560209424084,-5.23560209424084,4.7948887602349
"P180","3","p2","b4","propanil",19.1,19.1,15.1,14,"relative_removal",7.28476821192053,7.28476821192053,8.64404897415252
"P182","1","p1","b4","diuron",17.8,17.7,21.6,25.7,"relative_removal",-18.9814814814815,49.0196078431372,41.0011574074074
"P182","1","p1","b4","vorinostat",13.4,13.4,9.7,8,"relative_removal",17.5257731958763,15.7894736842105,1.6976692066338
"P182","1","p2","b4","acetylsulfamethoxazole",14,14,18.9,6.8,"relative_removal",64.021164021164,15.736040609137,30.4641902580047
"P182","1","p2","b4","atorvastatin",21.2,21.2,21.6,22.4,"relative_removal",-3.70370370370369,-3.70370370370369,4.17188805346701
"P182","1","p2","b4","propanil",19.2,19.7,18.3,0.1,"relative_removal",99.4535519125683,70.7547169811321,23.8934426229508
"P182","2","p1","b4","diuron",17.6,17.6,19.2,7.1,"relative_removal",63.0208333333333,49.0196078431372,41.0011574074074
"P182","2","p1","b4","vorinostat",13.3,13.3,9.2,7.9,"relative_removal",14.1304347826087,15.7894736842105,1.6976692066338
"P182","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,19.7,16.6,"relative_removal",15.736040609137,15.736040609137,30.4641902580047
"P182","2","p2","b4","atorvastatin",21.1,21.1,16.8,18.3,"relative_removal",-8.92857142857143,-3.70370370370369,4.17188805346701
"P182","2","p2","b4","propanil",19.1,19.1,10.6,3.1,"relative_removal",70.7547169811321,70.7547169811321,23.8934426229508
"P182","3","p1","b4","diuron",17.6,17.6,20.4,10.4,"relative_removal",49.0196078431372,49.0196078431372,41.0011574074074
"P182","3","p1","b4","vorinostat",13.3,13.3,9.5,8,"relative_removal",15.7894736842105,15.7894736842105,1.6976692066338
"P182","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,19.4,18.8,"relative_removal",3.09278350515463,15.736040609137,30.4641902580047
"P182","3","p2","b4","atorvastatin",21.1,21.1,17.1,17.2,"relative_removal",-0.584795321637414,-3.70370370370369,4.17188805346701
"P182","3","p2","b4","propanil",19.1,19.1,12,5.8,"relative_removal",51.6666666666667,70.7547169811321,23.8934426229508
"P190","1","p1","b4","diuron",17.7,17.7,20.5,25,"relative_removal",-21.9512195121951,48.3091787439614,41.6634404439282
"P190","1","p1","b4","vorinostat",13.4,13.4,9.4,10.4,"relative_removal",-10.6382978723404,12.0879120879121,13.2978723404255
"P190","1","p2","b4","acetylsulfamethoxazole",14,14,19.2,18.6,"relative_removal",3.12499999999999,3.12499999999999,4.70564624029971
"P190","1","p2","b4","atorvastatin",21.2,21.2,20.5,22.6,"relative_removal",-10.2439024390244,6.66666666666667,14.8719512195122
"P190","1","p2","b4","propanil",19.2,19.2,16.8,13.9,"relative_removal",17.2619047619048,32.6530612244898,17.1552111410602
"P190","2","p1","b4","diuron",17.6,17.6,18.9,7.3,"relative_removal",61.3756613756614,48.3091787439614,41.6634404439282
"P190","2","p1","b4","vorinostat",13.3,13.3,9.1,8,"relative_removal",12.0879120879121,12.0879120879121,13.2978723404255
"P190","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,20.2,19.5,"relative_removal",3.46534653465346,3.12499999999999,4.70564624029971
"P190","2","p2","b4","atorvastatin",21.1,21.1,16.5,15.4,"relative_removal",6.66666666666667,6.66666666666667,14.8719512195122
"P190","2","p2","b4","propanil",19.1,19.1,9.8,6.6,"relative_removal",32.6530612244898,32.6530612244898,17.1552111410602
"P190","3","p1","b4","diuron",17.7,17.7,20.7,10.7,"relative_removal",48.3091787439614,48.3091787439614,41.6634404439282
